,source,target,weight,source_word,target_word,source_community,target_community
8216,524,56,1,forget,sun,5,3
8217,524,408,1,forget,system,5,2
8218,524,12,1,forget,think,5,11
8219,524,60,1,forget,time,5,8
8220,524,61,1,forget,way,5,1
8221,8,126,1,people,rock,11,3
8222,8,590,1,people,solar,11,5
8223,8,56,1,people,sun,11,3
8224,8,408,1,people,system,11,2
8225,126,590,1,rock,solar,3,5
8226,126,56,2,rock,sun,3,3
8227,126,408,1,rock,system,3,2
8228,126,12,1,rock,think,3,11
8229,126,60,1,rock,time,3,8
8230,126,61,1,rock,way,3,1
8231,590,34,1,solar,space,5,5
8232,590,56,1,solar,sun,5,3
8233,590,408,1,solar,system,5,2
8234,590,12,1,solar,think,5,11
8235,590,60,1,solar,time,5,8
8236,590,61,2,solar,way,5,1
8237,34,56,1,space,sun,5,3
8238,34,408,1,space,system,5,2
8239,34,60,1,space,time,5,8
8240,56,408,1,sun,system,3,2
8241,56,12,5,sun,think,3,11
8242,408,12,1,system,think,2,11
8243,408,61,1,system,way,2,1
8244,305,165,1,Florida,beach,10,0
8245,305,89,4,Florida,help,10,10
8246,305,153,1,Florida,stand,10,12
8247,305,111,1,Florida,take,10,5
8248,305,102,1,Florida,try,10,6
8249,165,304,1,beach,else,0,10
8250,165,89,1,beach,help,0,10
8251,165,153,1,beach,stand,0,12
8252,165,111,1,beach,take,0,5
8253,165,102,1,beach,try,0,6
8254,304,89,1,else,help,10,10
8255,304,153,1,else,stand,10,12
8256,304,111,2,else,take,10,5
8257,304,102,1,else,try,10,6
8258,89,153,1,help,stand,10,12
8259,89,111,1,help,take,10,5
8260,89,102,1,help,try,10,6
8261,153,111,1,stand,take,12,5
8262,153,102,1,stand,try,12,6
8263,111,102,1,take,try,5,6
8264,129,25,1,next,soon,3,1
8265,305,467,3,Florida,definitely,10,10
8266,305,253,5,Florida,live,10,0
8267,467,89,3,definitely,help,10,10
8268,467,253,3,definitely,live,10,0
8269,89,253,3,help,live,10,0
8270,352,493,1,tree,🙄,5,7
8271,532,238,1,co2,produce,2,2
8272,532,408,1,co2,system,2,2
8273,465,408,1,emission,system,2,2
8274,238,408,1,produce,system,2,2
8275,282,375,4,hope,reach,0,3
8276,282,99,4,hope,save,0,3
8277,375,99,4,reach,save,3,3
8278,304,211,2,else,though,10,6
8279,350,424,3,fr,place,6,6
8280,350,135,3,fr,show,6,11
8281,350,111,3,fr,take,6,5
8282,424,135,3,place,show,6,11
8283,135,111,3,show,take,11,5
8284,92,299,1,happen,’re,3,1
8285,272,551,5,know,letter,7,1
8286,272,489,3,know,open,7,8
8287,272,29,6,know,work,7,8
8288,551,28,3,letter,make,1,1
8289,551,489,3,letter,open,1,8
8290,551,29,3,letter,work,1,8
8291,28,489,3,make,open,1,8
8292,489,29,4,open,work,8,8
8293,257,257,4,always,always,6,6
8294,257,481,3,always,architecture,6,4
8295,257,309,2,always,explain,6,11
8296,257,292,6,always,hard,6,4
8297,481,309,1,architecture,explain,4,11
8298,481,292,1,architecture,hard,4,4
8299,309,292,1,explain,hard,11,4
8300,330,595,3,bc,boost,6,9
8301,330,104,3,bc,more,6,5
8302,330,128,3,bc,need,6,9
8303,595,104,3,boost,more,9,5
8304,595,128,3,boost,need,9,9
8305,202,532,1,already,co2,3,2
8306,202,120,1,already,good,3,8
8307,202,221,2,already,keep,3,2
8308,202,175,1,already,thing,3,4
8309,532,120,1,co2,good,2,8
8310,532,221,1,co2,keep,2,2
8311,532,175,1,co2,thing,2,4
8312,120,221,1,good,keep,8,2
8313,221,175,1,keep,thing,2,4
8314,283,473,1,build,create,5,5
8315,578,578,6,🥺,🥺,1,1
8316,532,28,1,co2,make,2,1
8317,532,207,1,co2,many,2,7
8318,13,160,5,start,week,0,0
8319,51,596,1,teacher,w,7,1
8320,283,516,1,build,common,5,1
8321,283,259,2,build,future,5,2
8322,283,504,1,build,honestly,5,1
8323,283,277,2,build,kind,5,4
8324,283,402,1,build,plan,5,3
8325,283,83,1,build,sense,5,1
8326,283,249,1,build,wait,5,5
8327,516,259,1,common,future,1,2
8328,516,504,1,common,honestly,1,1
8329,516,277,1,common,kind,1,4
8330,516,402,1,common,plan,1,3
8331,516,83,1,common,sense,1,1
8332,516,249,1,common,wait,1,5
8333,259,504,1,future,honestly,2,1
8334,259,277,1,future,kind,2,4
8335,259,83,1,future,sense,2,1
8336,259,249,1,future,wait,2,5
8337,504,277,1,honestly,kind,1,4
8338,504,402,1,honestly,plan,1,3
8339,504,83,1,honestly,sense,1,1
8340,504,249,1,honestly,wait,1,5
8341,277,402,1,kind,plan,4,3
8342,277,83,1,kind,sense,4,1
8343,277,249,1,kind,wait,4,5
8344,402,83,1,plan,sense,3,1
8345,402,249,1,plan,wait,3,5
8346,83,249,1,sense,wait,1,5
8347,261,146,1,kid,rain,2,0
8348,261,60,1,kid,time,2,8
8349,261,420,1,kid,wanna,2,6
8350,146,60,1,rain,time,0,8
8351,146,420,1,rain,wanna,0,6
8352,60,420,1,time,wanna,8,6
8353,383,417,1,natural,plant,5,4
8354,383,352,6,natural,tree,5,5
8355,320,329,5,forest,grow,5,5
8356,320,417,1,forest,plant,5,4
8357,320,518,1,forest,same,5,0
8358,320,60,1,forest,time,5,8
8359,329,60,2,grow,time,5,8
8360,417,518,1,plant,same,4,0
8361,518,60,5,same,time,0,8
8362,307,272,3,exactly,know,5,7
8363,69,561,1,die,mom,0,2
8364,69,518,1,die,same,0,0
8365,69,230,1,die,then,0,7
8366,69,297,3,die,🤣,0,9
8367,561,518,1,mom,same,2,0
8368,561,230,1,mom,then,2,7
8369,561,297,3,mom,🤣,2,9
8370,518,230,1,same,then,0,7
8371,518,297,5,same,🤣,0,9
8372,230,297,3,then,🤣,7,9
8373,562,5,2,Canada,climate,0,3
8374,562,555,1,Canada,fix,0,3
8375,5,555,2,climate,fix,3,3
8376,68,560,1,buy,remember,5,4
8377,68,51,1,buy,teacher,5,7
8378,560,51,1,remember,teacher,4,7
8379,305,597,2,Florida,dome,10,3
8380,305,487,2,Florida,heat,10,3
8381,597,487,14,dome,heat,3,3
8382,597,200,4,dome,high,3,3
8383,487,200,4,heat,high,3,3
8384,17,120,1,bro,good,2,8
8385,120,299,2,good,’re,8,1
8386,283,320,4,build,forest,5,5
8387,283,329,8,build,grow,5,5
8388,283,425,5,build,instead,5,5
8389,283,486,4,build,♂,5,5
8390,283,156,5,build,️,5,12
8391,323,329,4,cut,grow,5,5
8392,323,425,4,cut,instead,5,5
8393,323,104,4,cut,more,5,5
8394,323,486,4,cut,♂,5,5
8395,323,156,4,cut,️,5,12
8396,320,281,4,forest,house,5,5
8397,320,425,4,forest,instead,5,5
8398,320,352,4,forest,tree,5,5
8399,320,486,4,forest,♂,5,5
8400,320,156,4,forest,️,5,12
8401,329,425,4,grow,instead,5,5
8402,329,104,8,grow,more,5,5
8403,329,486,4,grow,♂,5,5
8404,329,156,4,grow,️,5,12
8405,281,425,4,house,instead,5,5
8406,281,104,6,house,more,5,5
8407,281,486,4,house,♂,5,5
8408,281,156,4,house,️,5,12
8409,425,104,4,instead,more,5,5
8410,425,352,5,instead,tree,5,5
8411,425,486,4,instead,♂,5,5
8412,425,156,4,instead,️,5,12
8413,352,486,4,tree,♂,5,5
8414,352,156,4,tree,️,5,12
8415,598,256,4,Texas,anymore,0,0
8416,598,266,4,Texas,happy,0,0
8417,598,559,4,Texas,home,0,7
8418,598,253,5,Texas,live,0,0
8419,598,526,4,Texas,miss,0,0
8420,598,104,4,Texas,more,0,5
8421,598,4,4,Texas,never,0,0
8422,598,159,4,Texas,there,0,0
8423,256,266,4,anymore,happy,0,0
8424,256,559,4,anymore,home,0,7
8425,256,526,4,anymore,miss,0,0
8426,256,104,4,anymore,more,0,5
8427,256,4,4,anymore,never,0,0
8428,256,159,4,anymore,there,0,0
8429,266,559,4,happy,home,0,7
8430,266,253,4,happy,live,0,0
8431,266,526,4,happy,miss,0,0
8432,266,104,4,happy,more,0,5
8433,266,4,4,happy,never,0,0
8434,266,159,4,happy,there,0,0
8435,559,253,4,home,live,7,0
8436,559,526,4,home,miss,7,0
8437,559,104,4,home,more,7,5
8438,559,4,4,home,never,7,0
8439,559,159,4,home,there,7,0
8440,253,526,4,live,miss,0,0
8441,253,104,6,live,more,0,5
8442,253,4,5,live,never,0,0
8443,253,159,7,live,there,0,0
8444,526,104,4,miss,more,0,5
8445,526,159,4,miss,there,0,0
8446,4,159,5,never,there,0,0
8447,250,5,5,before,climate,3,3
8448,250,108,1,before,fact,3,0
8449,250,135,1,before,show,3,11
8450,250,265,1,before,state,3,2
8451,5,108,1,climate,fact,3,0
8452,5,135,1,climate,show,3,11
8453,5,265,1,climate,state,3,2
8454,108,92,1,fact,happen,0,3
8455,108,135,1,fact,show,0,11
8456,108,265,1,fact,state,0,2
8457,92,135,1,happen,show,3,11
8458,92,265,1,happen,state,3,2
8459,135,265,1,show,state,11,2
8460,208,426,3,country,flood,10,10
8461,208,222,1,country,ppl,10,9
8462,208,12,1,country,think,10,11
8463,208,173,1,country,whole,10,4
8464,426,426,1,flood,flood,10,10
8465,426,92,3,flood,happen,10,3
8466,426,222,2,flood,ppl,10,9
8467,426,94,2,flood,run,10,8
8468,426,12,3,flood,think,10,11
8469,426,173,2,flood,whole,10,4
8470,426,112,2,flood,world,10,10
8471,92,222,2,happen,ppl,3,9
8472,92,94,1,happen,run,3,8
8473,92,173,1,happen,whole,3,4
8474,92,112,3,happen,world,3,10
8475,222,94,1,ppl,run,9,8
8476,222,12,1,ppl,think,9,11
8477,222,173,1,ppl,whole,9,4
8478,94,12,1,run,think,8,11
8479,94,173,1,run,whole,8,4
8480,94,112,1,run,world,8,10
8481,418,477,1,city,fire,0,1
8482,418,13,1,city,start,0,0
8483,418,454,1,city,today,0,0
8484,477,13,1,fire,start,1,0
8485,477,454,1,fire,today,1,0
8486,13,454,1,start,today,0,0
8487,423,469,1,all,news,6,4
8488,96,363,1,even,lot,4,4
8489,96,31,2,even,money,4,9
8490,96,104,1,even,more,4,5
8491,96,86,1,even,probably,4,1
8492,96,172,1,even,spend,4,4
8493,96,88,1,even,supply,4,1
8494,96,196,2,even,use,4,7
8495,292,104,2,hard,more,4,5
8496,292,86,2,hard,probably,4,1
8497,292,172,1,hard,spend,4,4
8498,292,88,1,hard,supply,4,1
8499,292,196,1,hard,use,4,7
8500,363,31,1,lot,money,4,9
8501,363,86,1,lot,probably,4,1
8502,363,172,1,lot,spend,4,4
8503,363,88,1,lot,supply,4,1
8504,363,196,1,lot,use,4,7
8505,31,86,1,money,probably,9,1
8506,31,172,2,money,spend,9,4
8507,31,88,1,money,supply,9,1
8508,104,172,1,more,spend,5,4
8509,104,88,1,more,supply,5,1
8510,86,172,1,probably,spend,1,4
8511,86,196,1,probably,use,1,7
8512,172,88,1,spend,supply,4,1
8513,172,196,1,spend,use,4,7
8514,88,196,1,supply,use,1,7
8515,115,88,1,be,supply,0,1
8516,76,98,1,come,ever,0,4
8517,76,30,1,come,get,0,1
8518,98,30,1,ever,get,4,1
8519,396,413,1,beautiful,crazy,0,10
8520,396,473,1,beautiful,create,0,5
8521,396,431,2,beautiful,garden,0,5
8522,396,284,1,beautiful,imagine,0,6
8523,396,111,1,beautiful,take,0,5
8524,396,29,1,beautiful,work,0,8
8525,413,473,1,crazy,create,10,5
8526,413,431,1,crazy,garden,10,5
8527,413,284,1,crazy,imagine,10,6
8528,413,111,1,crazy,take,10,5
8529,413,29,1,crazy,work,10,8
8530,473,284,1,create,imagine,5,6
8531,473,111,1,create,take,5,5
8532,431,284,1,garden,imagine,5,6
8533,431,111,2,garden,take,5,5
8534,284,29,1,imagine,work,6,8
8535,111,29,3,take,work,5,8
8536,121,584,2,name,song,9,9
8537,121,233,2,name,🙏,9,9
8538,584,233,2,song,🙏,9,9
8539,84,30,4,eat,get,9,1
8540,84,128,8,eat,need,9,9
8541,84,134,4,eat,pay,9,9
8542,84,599,4,eat,person,9,9
8543,30,134,2,get,pay,1,9
8544,30,599,3,get,person,1,9
8545,31,31,7,money,money,9,9
8546,31,128,13,money,need,9,9
8547,31,134,6,money,pay,9,9
8548,31,599,6,money,person,9,9
8549,128,134,5,need,pay,9,9
8550,128,599,4,need,person,9,9
8551,134,599,2,pay,person,9,9
8552,366,340,5,age,melt,11,11
8553,366,383,9,age,natural,11,5
8554,7,340,1,cycle,melt,3,11
8555,64,340,1,earth,melt,3,11
8556,365,383,5,ice,natural,11,5
8557,340,383,1,melt,natural,11,5
8558,426,228,3,flood,other,10,10
8559,426,445,1,flood,planet,10,3
8560,426,444,1,flood,season,10,1
8561,426,110,1,flood,want,10,6
8562,426,416,1,flood,weather,10,4
8563,228,445,1,other,planet,10,3
8564,228,444,1,other,season,10,1
8565,228,416,1,other,weather,10,4
8566,445,444,1,planet,season,3,1
8567,445,110,1,planet,want,3,6
8568,445,416,2,planet,weather,3,4
8569,444,110,1,season,want,1,6
8570,444,416,1,season,weather,1,4
8571,110,416,1,want,weather,6,4
8572,305,92,2,Florida,happen,10,3
8573,305,419,2,Florida,ocean,10,1
8574,305,478,2,Florida,temperature,10,3
8575,305,159,2,Florida,there,10,0
8576,305,105,2,Florida,water,10,5
8577,92,419,4,happen,ocean,3,1
8578,92,478,2,happen,temperature,3,3
8579,92,159,4,happen,there,3,0
8580,92,105,3,happen,water,3,5
8581,419,478,2,ocean,temperature,1,3
8582,419,159,2,ocean,there,1,0
8583,478,159,2,temperature,there,3,0
8584,478,105,2,temperature,water,3,5
8585,159,105,3,there,water,0,5
8586,359,115,1,about,be,3,0
8587,359,269,1,about,big,3,0
8588,359,343,1,about,everyday,3,2
8589,359,593,1,about,fish,3,0
8590,359,329,1,about,grow,3,5
8591,359,28,2,about,make,3,1
8592,359,46,1,about,one,3,4
8593,359,65,1,about,only,3,11
8594,359,352,3,about,tree,3,5
8595,115,343,1,be,everyday,0,2
8596,115,593,1,be,fish,0,0
8597,115,329,1,be,grow,0,5
8598,115,46,2,be,one,0,4
8599,115,65,1,be,only,0,11
8600,115,352,3,be,tree,0,5
8601,269,343,1,big,everyday,0,2
8602,269,593,1,big,fish,0,0
8603,269,329,1,big,grow,0,5
8604,269,46,2,big,one,0,4
8605,269,65,1,big,only,0,11
8606,269,352,2,big,tree,0,5
8607,343,593,1,everyday,fish,2,0
8608,343,329,1,everyday,grow,2,5
8609,343,28,2,everyday,make,2,1
8610,343,46,1,everyday,one,2,4
8611,343,65,1,everyday,only,2,11
8612,343,352,2,everyday,tree,2,5
8613,593,329,1,fish,grow,0,5
8614,593,28,1,fish,make,0,1
8615,593,46,1,fish,one,0,4
8616,329,28,1,grow,make,5,1
8617,329,46,1,grow,one,5,4
8618,28,352,2,make,tree,1,5
8619,46,65,2,one,only,4,11
8620,46,352,2,one,tree,4,5
8621,185,600,1,amazing,choice,8,9
8622,185,431,1,amazing,garden,8,5
8623,185,584,1,amazing,song,8,9
8624,600,431,1,choice,garden,9,5
8625,600,584,4,choice,song,9,9
8626,431,584,1,garden,song,5,9
8627,501,426,1,New,flood,4,10
8628,501,247,1,New,m,4,2
8629,501,105,1,New,water,4,5
8630,426,247,1,flood,m,10,2
8631,426,105,3,flood,water,10,5
8632,247,105,1,m,water,2,5
8633,332,20,1,Antarctica,end,6,4
8634,332,417,1,Antarctica,plant,6,4
8635,20,90,1,end,flower,4,6
8636,20,417,1,end,plant,4,4
8637,65,601,8,only,remote,11,8
8638,65,29,8,only,work,11,8
8639,601,601,4,remote,remote,8,8
8640,601,29,16,remote,work,8,8
8641,29,29,9,work,work,8,8
8642,26,6,3,air,believe,7,7
8643,26,152,3,air,friend,7,7
8644,26,559,3,air,home,7,7
8645,26,272,6,air,know,7,7
8646,26,79,3,air,lol,7,7
8647,26,298,3,air,lose,7,7
8648,26,198,3,air,love,7,7
8649,26,137,3,air,man,7,7
8650,26,207,3,air,many,7,7
8651,26,230,3,air,then,7,7
8652,26,196,3,air,use,7,7
8653,26,577,6,air,wake,7,7
8654,26,588,9,air,👏,7,7
8655,26,480,9,air,😍,7,7
8656,6,152,3,believe,friend,7,7
8657,6,559,3,believe,home,7,7
8658,6,272,7,believe,know,7,7
8659,6,298,3,believe,lose,7,7
8660,6,198,3,believe,love,7,7
8661,6,137,3,believe,man,7,7
8662,6,230,3,believe,then,7,7
8663,6,588,9,believe,👏,7,7
8664,6,480,9,believe,😍,7,7
8665,152,559,3,friend,home,7,7
8666,152,272,6,friend,know,7,7
8667,152,79,3,friend,lol,7,7
8668,152,298,3,friend,lose,7,7
8669,152,198,4,friend,love,7,7
8670,152,137,3,friend,man,7,7
8671,152,207,4,friend,many,7,7
8672,152,230,3,friend,then,7,7
8673,152,196,3,friend,use,7,7
8674,152,577,6,friend,wake,7,7
8675,152,588,9,friend,👏,7,7
8676,152,480,9,friend,😍,7,7
8677,559,272,6,home,know,7,7
8678,559,79,3,home,lol,7,7
8679,559,298,3,home,lose,7,7
8680,559,198,3,home,love,7,7
8681,559,137,3,home,man,7,7
8682,559,207,3,home,many,7,7
8683,559,230,3,home,then,7,7
8684,559,196,4,home,use,7,7
8685,559,577,6,home,wake,7,7
8686,559,588,9,home,👏,7,7
8687,559,480,9,home,😍,7,7
8688,272,79,6,know,lol,7,7
8689,272,298,6,know,lose,7,7
8690,272,198,8,know,love,7,7
8691,272,137,7,know,man,7,7
8692,272,207,6,know,many,7,7
8693,272,577,12,know,wake,7,7
8694,272,588,18,know,👏,7,7
8695,272,480,18,know,😍,7,7
8696,79,298,3,lol,lose,7,7
8697,79,198,3,lol,love,7,7
8698,79,137,3,lol,man,7,7
8699,79,207,3,lol,many,7,7
8700,79,230,4,lol,then,7,7
8701,79,196,3,lol,use,7,7
8702,79,577,6,lol,wake,7,7
8703,79,588,9,lol,👏,7,7
8704,79,480,9,lol,😍,7,7
8705,298,198,3,lose,love,7,7
8706,298,137,3,lose,man,7,7
8707,298,230,3,lose,then,7,7
8708,298,196,3,lose,use,7,7
8709,298,577,6,lose,wake,7,7
8710,298,588,9,lose,👏,7,7
8711,298,480,9,lose,😍,7,7
8712,198,137,4,love,man,7,7
8713,198,207,3,love,many,7,7
8714,198,196,3,love,use,7,7
8715,198,577,6,love,wake,7,7
8716,198,588,16,love,👏,7,7
8717,198,480,12,love,😍,7,7
8718,137,230,3,man,then,7,7
8719,137,577,6,man,wake,7,7
8720,137,588,9,man,👏,7,7
8721,137,480,12,man,😍,7,7
8722,207,230,3,many,then,7,7
8723,207,196,3,many,use,7,7
8724,207,577,6,many,wake,7,7
8725,207,588,9,many,👏,7,7
8726,207,480,9,many,😍,7,7
8727,230,196,5,then,use,7,7
8728,230,577,12,then,wake,7,7
8729,230,588,9,then,👏,7,7
8730,230,480,9,then,😍,7,7
8731,196,577,6,use,wake,7,7
8732,196,588,9,use,👏,7,7
8733,196,480,9,use,😍,7,7
8734,577,577,3,wake,wake,7,7
8735,577,588,18,wake,👏,7,7
8736,577,480,18,wake,😍,7,7
8737,588,588,25,👏,👏,7,7
8738,588,480,27,👏,😍,7,7
8739,480,480,13,😍,😍,7,7
8740,66,14,1,actually,care,10,2
8741,66,5,3,actually,climate,10,3
8742,66,125,1,actually,long,10,6
8743,66,112,1,actually,world,10,10
8744,14,92,2,care,happen,2,3
8745,14,112,1,care,world,2,10
8746,5,125,1,climate,long,3,6
8747,5,112,2,climate,world,3,10
8748,92,125,3,happen,long,3,6
8749,125,112,2,long,world,6,10
8750,154,225,1,Palestine,free,12,12
8751,396,272,2,beautiful,know,0,7
8752,396,11,1,beautiful,much,0,5
8753,396,48,1,beautiful,’m,0,3
8754,431,272,1,garden,know,5,7
8755,431,48,1,garden,’m,5,3
8756,272,11,10,know,much,7,5
8757,272,48,3,know,’m,7,3
8758,11,48,3,much,’m,5,3
8759,431,280,2,garden,🥰,5,8
8760,269,149,2,big,funny,0,3
8761,269,487,2,big,heat,0,3
8762,269,79,2,big,lol,0,7
8763,269,362,2,big,question,0,4
8764,269,102,2,big,try,0,6
8765,149,487,2,funny,heat,3,3
8766,149,362,2,funny,question,3,4
8767,149,102,2,funny,try,3,6
8768,487,79,2,heat,lol,3,7
8769,487,362,2,heat,question,3,4
8770,487,102,6,heat,try,3,6
8771,79,362,2,lol,question,7,4
8772,79,102,2,lol,try,7,6
8773,362,102,2,question,try,4,6
8774,602,411,4,Love,Trump,12,12
8775,43,598,1,%,Texas,2,0
8776,43,156,4,%,️,2,12
8777,43,549,1,%,💯,2,8
8778,598,156,4,Texas,️,0,12
8779,598,549,1,Texas,💯,0,8
8780,156,549,5,️,💯,12,8
8781,320,99,1,forest,save,5,3
8782,120,194,4,good,greed,8,0
8783,120,4,4,good,never,8,0
8784,194,471,4,greed,luck,0,0
8785,194,11,4,greed,much,0,5
8786,471,11,4,luck,much,0,5
8787,471,4,4,luck,never,0,0
8788,489,50,4,open,school,8,7
8789,489,262,4,open,still,8,8
8790,202,163,6,already,dead,3,0
8791,202,247,4,already,m,3,2
8792,202,117,4,already,💀,3,2
8793,163,247,4,dead,m,0,2
8794,163,117,4,dead,💀,0,2
8795,247,117,5,m,💀,2,2
8796,440,273,3,UK,ago,0,3
8797,440,149,3,UK,funny,0,3
8798,440,329,6,UK,grow,0,5
8799,440,342,4,UK,hot,0,4
8800,440,335,3,UK,now,0,6
8801,440,142,3,UK,reason,0,3
8802,440,572,3,UK,suppose,0,0
8803,440,230,3,UK,then,0,7
8804,440,55,6,UK,year,0,3
8805,273,149,3,ago,funny,3,3
8806,273,329,7,ago,grow,3,5
8807,273,342,3,ago,hot,3,4
8808,273,335,4,ago,now,3,6
8809,273,142,3,ago,reason,3,3
8810,273,572,3,ago,suppose,3,0
8811,273,230,3,ago,then,3,7
8812,149,30,3,funny,get,3,1
8813,149,329,6,funny,grow,3,5
8814,149,342,3,funny,hot,3,4
8815,149,335,3,funny,now,3,6
8816,149,142,3,funny,reason,3,3
8817,149,572,3,funny,suppose,3,0
8818,149,230,3,funny,then,3,7
8819,149,55,6,funny,year,3,3
8820,30,142,3,get,reason,1,3
8821,30,572,3,get,suppose,1,0
8822,329,329,3,grow,grow,5,5
8823,329,342,6,grow,hot,5,4
8824,329,335,6,grow,now,5,6
8825,329,142,6,grow,reason,5,3
8826,329,572,6,grow,suppose,5,0
8827,329,230,6,grow,then,5,7
8828,329,55,12,grow,year,5,3
8829,342,335,3,hot,now,4,6
8830,342,142,3,hot,reason,4,3
8831,342,572,3,hot,suppose,4,0
8832,342,230,3,hot,then,4,7
8833,335,142,3,now,reason,6,3
8834,335,572,4,now,suppose,6,0
8835,335,230,9,now,then,6,7
8836,335,55,10,now,year,6,3
8837,142,572,3,reason,suppose,3,0
8838,142,230,4,reason,then,3,7
8839,142,55,6,reason,year,3,3
8840,572,55,7,suppose,year,0,3
8841,440,271,1,UK,back,0,0
8842,271,262,1,back,still,0,8
8843,271,441,2,back,🥶,0,0
8844,76,262,1,come,still,0,8
8845,441,441,1,🥶,🥶,0,0
8846,198,446,1,love,wish,7,0
8847,10,37,2,as,bad,11,1
8848,10,41,2,as,feel,11,1
8849,10,253,3,as,live,11,0
8850,10,335,3,as,now,11,6
8851,10,130,2,as,stop,11,3
8852,37,253,2,bad,live,1,0
8853,37,335,4,bad,now,1,6
8854,37,65,3,bad,only,1,11
8855,37,130,2,bad,stop,1,3
8856,41,30,7,feel,get,1,1
8857,41,335,2,feel,now,1,6
8858,41,65,3,feel,only,1,11
8859,41,130,2,feel,stop,1,3
8860,253,335,6,live,now,0,6
8861,253,65,5,live,only,0,11
8862,253,130,3,live,stop,0,3
8863,335,65,3,now,only,6,11
8864,335,130,2,now,stop,6,3
8865,65,130,2,only,stop,11,3
8866,183,66,1,Katie,actually,8,10
8867,183,8,1,Katie,people,8,11
8868,183,102,1,Katie,try,8,6
8869,66,8,2,actually,people,10,11
8870,66,244,2,actually,thank,10,1
8871,66,102,1,actually,try,10,6
8872,244,102,5,thank,try,1,6
8873,183,201,1,Katie,great,8,8
8874,183,337,1,Katie,job,8,8
8875,183,221,1,Katie,keep,8,2
8876,183,363,1,Katie,lot,8,4
8877,183,104,2,Katie,more,8,5
8878,183,128,2,Katie,need,8,9
8879,201,337,1,great,job,8,8
8880,201,363,1,great,lot,8,4
8881,201,104,2,great,more,8,5
8882,337,221,1,job,keep,8,2
8883,337,363,1,job,lot,8,4
8884,337,104,1,job,more,8,5
8885,337,128,1,job,need,8,9
8886,221,363,1,keep,lot,2,4
8887,221,104,2,keep,more,2,5
8888,363,128,2,lot,need,4,9
8889,463,405,1,blame,global,2,7
8890,463,435,1,blame,warm,2,3
8891,405,435,2,global,warm,7,3
8892,359,423,2,about,all,3,6
8893,359,396,1,about,beautiful,3,0
8894,359,69,1,about,die,3,0
8895,359,108,1,about,fact,3,0
8896,359,259,1,about,future,3,2
8897,359,30,1,about,get,3,1
8898,359,131,1,about,hear,3,4
8899,359,282,2,about,hope,3,0
8900,359,193,1,about,human,3,1
8901,359,272,1,about,know,3,7
8902,359,162,1,about,see,3,0
8903,359,299,1,about,’re,3,1
8904,423,396,1,all,beautiful,6,0
8905,423,108,1,all,fact,6,0
8906,423,259,1,all,future,6,2
8907,423,131,1,all,hear,6,4
8908,423,282,2,all,hope,6,0
8909,423,193,1,all,human,6,1
8910,423,272,1,all,know,6,7
8911,423,28,1,all,make,6,1
8912,423,162,1,all,see,6,0
8913,423,299,1,all,’re,6,1
8914,396,69,1,beautiful,die,0,0
8915,396,108,1,beautiful,fact,0,0
8916,396,259,1,beautiful,future,0,2
8917,396,30,1,beautiful,get,0,1
8918,396,131,1,beautiful,hear,0,4
8919,396,282,2,beautiful,hope,0,0
8920,396,193,2,beautiful,human,0,1
8921,396,28,1,beautiful,make,0,1
8922,396,162,1,beautiful,see,0,0
8923,396,299,1,beautiful,’re,0,1
8924,69,108,1,die,fact,0,0
8925,69,259,1,die,future,0,2
8926,69,30,1,die,get,0,1
8927,69,131,1,die,hear,0,4
8928,69,282,2,die,hope,0,0
8929,69,193,1,die,human,0,1
8930,69,272,1,die,know,0,7
8931,69,28,1,die,make,0,1
8932,69,299,1,die,’re,0,1
8933,108,259,1,fact,future,0,2
8934,108,282,2,fact,hope,0,0
8935,108,193,1,fact,human,0,1
8936,108,272,1,fact,know,0,7
8937,108,28,1,fact,make,0,1
8938,108,162,1,fact,see,0,0
8939,108,299,1,fact,’re,0,1
8940,259,131,1,future,hear,2,4
8941,259,282,2,future,hope,2,0
8942,259,272,1,future,know,2,7
8943,259,28,1,future,make,2,1
8944,30,131,1,get,hear,1,4
8945,30,272,2,get,know,1,7
8946,30,299,1,get,’re,1,1
8947,131,282,2,hear,hope,4,0
8948,131,193,1,hear,human,4,1
8949,131,162,1,hear,see,4,0
8950,131,299,1,hear,’re,4,1
8951,282,282,1,hope,hope,0,0
8952,282,193,2,hope,human,0,1
8953,282,272,2,hope,know,0,7
8954,282,162,5,hope,see,0,0
8955,282,299,2,hope,’re,0,1
8956,193,272,1,human,know,1,7
8957,193,28,3,human,make,1,1
8958,193,162,2,human,see,1,0
8959,193,299,2,human,’re,1,1
8960,272,299,5,know,’re,7,1
8961,28,299,5,make,’re,1,1
8962,17,241,1,bro,micro,2,8
8963,17,226,1,bro,plastic,2,8
8964,17,393,2,bro,u,2,0
8965,241,393,1,micro,u,8,0
8966,226,393,1,plastic,u,8,0
8967,14,370,1,care,lmao,2,2
8968,14,151,1,care,read,2,4
8969,370,151,1,lmao,read,2,4
8970,28,4,5,make,never,1,0
8971,169,249,1,clock,wait,3,5
8972,184,6,1,absolutely,believe,4,7
8973,184,8,3,absolutely,people,4,11
8974,184,589,1,absolutely,♀,4,12
8975,184,156,1,absolutely,️,4,12
8976,6,589,1,believe,♀,7,12
8977,6,156,1,believe,️,7,12
8978,401,92,2,energy,happen,2,3
8979,401,28,3,energy,make,2,1
