aweme_id,cid,create_time,text,reply_comment_total
7424686319395294470,7424749031387824901,2024-10-12,as luzes começaram a piscar do nada Mano sem chover ainda dps começou uma chuva muito forte a luz caiu depois de 1 minuto voltou e as árvores só falto voar,7
7425693857322437921,7441709411338863415,2024-11-26,I just love how the woman is saving her child 🥰,7
7421965835071180062,7421978312005878558,2024-10-04,@Todd Gross🪐Meteorologist I watch you now vs the weather channel. You’re so much more accurate,7
7423123307991502123,7423413825518617374,2024-10-08,so if he doesn't answer then what.. does the white house need his ok for support? like r they just gonna sit there because he doesn't answer like what's the protocol for white house in these situation,7
7423806833598467370,7423858853551260447,2024-10-09,Trash mother fuckers,7
7423123307991502123,7423321301785920302,2024-10-08,That is so sad. Politics is getting way out of control. It is not about helping the people any longer. It’s about self interest. How sad.,7
7434395515745324330,7434716543484281646,2024-11-08,Feeling like a good girl [happy],7
7432883698195795242,7433104563901547310,2024-11-03,Omg 😱 😳yesss I can’t stand crumbs,7
7434395515745324330,7434660351809274680,2024-11-07,valió la pera xdxdddxd,7
7434395515745324330,7434491825799004959,2024-11-07,so u think im not a good boy?,7
7434395515745324330,7434589227596563233,2024-11-07,i waited like a good boy,7
7423123307991502123,7423507542757835550,2024-10-08,"In three months he will have to pick that phone and call her . However you look at it , that’s petty . Aint nothing wrong with picking up to politely decline .",6
7434114550036925742,7434460873065153287,2024-11-07,Can ypu edit Fatih portakal too?(he is a Turkish reporter),6
7426167450623954207,7426321386580345630,2024-10-16,As a small business owner I was praying to get something to help us rebuild our store in WNC this is heartbreaking to hear…..,6
7425693857322437921,7452611624047035142,2024-12-26,this terrifying,6
7425319802358582561,7426209792626098987,2024-10-16,Rest in fire zionist,6
7434726272627969323,7435148352534790958,2024-11-09,oh lord i done lost my trousers 😂,6
7422329569190874398,7422953161680634655,2024-10-07,Have you tried changing the course with a sharpie?,6
7431682739750980895,7431759796615201579,2024-10-31,"Make sure to get him puppy safe sunscreen for that pink nose. Pitties tend to have sensitive skin due to their flat, short hair",6
7423123307991502123,7423235141579784990,2024-10-08,she acts like he doesn’t want support he just knows who’s behind it and how 2 faced they can be when they know the masses and the media is watching,6
7424419750303878408,7424808889651233568,2024-10-12,Dieu veut juste que l'on arrête de saccager la planète 🙏✝️,6
7426859199247715626,7429928831278908192,2024-10-26,yeah the caption js isn’t necessary,6
7423940143821770026,7424159990049669931,2024-10-10,Aside from no electricity. Even if they applied and got it. It was sent to a bank account… no plastic working because… no internet. And most banks were limiting withdrawals to $100,5
7423123307991502123,7423144938735387423,2024-10-07,He’s a little bitch boy🙈,5
7425693857322437921,7458587419769799425,2025-01-11,يا رب احفظ المسلمين 🥰,5
7423123307991502123,7423273412023943978,2024-10-08,Cutting off your nose to spite your face 😑,5
7425693857322437921,7452904494604911366,2024-12-27,wow the Lord is great 👍,5
7425693857322437921,7445988599574725398,2024-12-08,Ich glaube ich will nach Florida,5
7425693857322437921,7452726992166470405,2024-12-26,oh lord please save people of Florida,5
7422329569190874398,7423031659614110510,2024-10-07,I’m inland Tampa and keep debating where to evacuate,5
7421965835071180062,7421989957630182190,2024-10-04,"Will this hit cocoa beach , If so when?",5
7425693857322437921,7453986287146730246,2024-12-29,what is going on here 😳,5
7434395515745324330,7434702870446310199,2024-11-08,where's my good boy,5
7426859199247715626,7427278006707077918,2024-10-19,I WAS THINKING YHIS LIKE WHY DOES THAT OTHER GIRL HAVE SO MUCH MORE LIKES,5
7432883698195795242,7433154679172186923,2024-11-03,I will change the sheets in the middle of the night🤣🤣🤣everybody got to get up,5
7427571017159085342,7428287270266127135,2024-10-21,I'm sorry the SEAL WALL??,5
7426167450623954207,7426176592072688427,2024-10-16,"they like ""nahh. dey aiight. im gone now"".",5
7426167450623954207,7426188623945728814,2024-10-16,I KNEW IT JUST KNEW IT danged politics and politicians did this.,5
7425693857322437921,7442373762631287608,2024-11-28,camera man is always safe,5
7434114550036925742,7434311113359622968,2024-11-06,por esté tipo de ediciones no tengo novio,4
7422329569190874398,7423026062861501227,2024-10-07,As I was watching this got the notification it’s intensified to a cat 4 💀,4
7434395515745324330,7435444056052335391,2024-11-10,am I a good boy,4
7434395515745324330,7434566270324376342,2024-11-07,I'm such a good boy,4
7425693857322437921,7453655929499091718,2024-12-29,God have mercy on our family and friends over there,4
7434395515745324330,7434562604368102146,2024-11-07,Cincizeci de lei.,4
7422329569190874398,7423010659925738282,2024-10-07,God it’s our shield 🛡️he protects us amen 🙏🏽,4
7423392429912378667,7423565465378865925,2024-10-09,Stay safe!!! We’re praying in Canada for you all! Keep us updated when and if you can. But keep yourself safe first and foremost!!!,4
7434395515745324330,7435769829249991446,2024-11-10,call me a good girl[cute],4
7429449694222257451,7429668166261785347,2024-10-25,Beyonce is not falling down they are just spreading rumours,4
7429449694222257451,7429837677384876843,2024-10-25,what's crazy is that the 2020s are gonna be just as nostalgic to us in the 2030s because to future us the 2020s will be like the 2010s to the current us (if that makes sense),4
7429449694222257451,7429743353775047456,2024-10-25,i think someone certain got mad,4
7435105137082912046,7435119599135916842,2024-11-09,in slide 9 we were on our first date [flushed],4
7431954668890180894,7432111356029190954,2024-11-01,"all dogs should have a warm bed, especially in a shelter. the fact that people don't donate them, or they can't afford them with donations, is sad. I bring toys, collars, leashes, cleaning supplies,",4
7423940143821770026,7424414560213959466,2024-10-11,"if they are approved, how will they get it? electronically deposited. still no power. stores, if they exist. taking only cash. no cards, internet down",4
7433544713627634990,7433604753491870506,2024-11-05,It’s a new red lobster,4
7435105137082912046,7435105944361091882,2024-11-09,he knows what he’s doing,4
7434114550036925742,7434365079443538734,2024-11-07,Idk how to feel about this.. I don’t think this is the time,4
7434726272627969323,7435290158365557546,2024-11-09,Everybody says I’m so funny,4
7423940143821770026,7424352141544129326,2024-10-11,so what they deny the people that don't have the land they want? and then the ones that got the 750 because of the land they want the interest is so high they can't pay it back so seize the land??,4
7423940143821770026,7424198523124056878,2024-10-10,When they said “oh we’re broke sorry” I thought to myself “didn’t we just start the new fiscal year? We shouldn’t be broke right now”,4
7429449694222257451,7429642043297383190,2024-10-25,nothing will ever be crazier than 2020,4
7429449694222257451,7432682800506176302,2024-11-02,we're in a South park episode bruh 😭,4
7425693857322437921,7433284490904306437,2024-11-04,Which country is this,4
7423940143821770026,7424408722699649797,2024-10-11,Buddy I was so outraged I emailed her myself. From Canada,4
7423392429912378667,7423543418390184736,2024-10-08,This made me cry.. I can't imagine what you are all going through and how you are feeling.. 😥 Praying for you all from the UK.. x ❤️,4
7434726272627969323,7435101795062793002,2024-11-09,they j start fallin by they self,4
7434395515745324330,7434396000720749354,2024-11-07,worth it,3
7427571017159085342,7427628068267492126,2024-10-19,I have the exact same seal plush and was hoping all the best for his brave brother!! hooray!!,3
7429449694222257451,7429685186830287649,2024-10-25,no bc how did the mom do nothing like talk to him get him a therapist...,3
7434114550036925742,7434415741220717334,2024-11-07,wish I could enjoy it (im from italy),3
7434395515745324330,7434396737432879914,2024-11-07,is this a prophecy of sorts?,3
7434395515745324330,7434462939803501355,2024-11-07,I'm a good boy,3
7434114550036925742,7434174183787496234,2024-11-06,He needs to wear those more often 😮‍💨,3
7434114550036925742,7434215661492536110,2024-11-06,Yall just now learning about David Muir?,3
7427912759372745989,7428460868029760257,2024-10-22,is evangelion on netflix?,3
7429449694222257451,7429491617285948206,2024-10-24,i hope next year is going to be better cuz this is fucking wild🙁,3
7434114550036925742,7434281620393329454,2024-11-06,David muir edit before GTA 6,3
7434114550036925742,7434340958555833144,2024-11-07,... Me da un aire a Toto wolff,3
7434114550036925742,7438497550845608750,2024-11-18,ok idea... him x Jesse Waters from fox. enemy's to lovers.,3
7434114550036925742,7434665725468902177,2024-11-07,C ça votre problème,3
7433915371595271467,7433918457546212127,2024-11-05,I genuinely hope that you understand just how much I appreciate this video,3
7433915371595271467,7435066610422678318,2024-11-09,Cried out help when it was happening... my cries were heard,3
7433915371595271467,7434588668083520278,2024-11-07,Wait that sounds similar to new body did Kanye sample this,3
7431298006512700703,7431302849408385835,2024-10-29,What if you move everything temporarily to a rented warehouse in an area where you can get things shipped?,3
7430071348820544801,7431952393119777569,2024-10-31,no one understands quite how much skill this takes,3
7434114550036925742,7434242695029752608,2024-11-06,I’m not American so idk who this guy is but he’s fine wow,3
7435105137082912046,7435106093050135338,2024-11-09,user kabuuv you r my fav never die,3
7421965835071180062,7422002537714713375,2024-10-04,How safe is Orlando?,3
7425693857322437921,7453242935620387589,2024-12-27,Oh wow 😳,3
7423123307991502123,7423468816598827818,2024-10-08,But then it is painted that the administration isn’t doing enough…Political differences CANNOT be a reason to not help the people of your state.,3
7423123307991502123,7423147553300136746,2024-10-07,"Because his goal to NOT fix the problem so he can uphold his politics is too great, greater than his desire to SERVE his people. This is crazy",3
7422329569190874398,7422502866299241258,2024-10-06,Can you do a post based on the effects of this storm on central Florida?,3
7422329569190874398,7422355242002629418,2024-10-05,"Im in St.Pete , this last hurricane was so bad.",3
7422329569190874398,7423098265971458822,2024-10-07,developing west and travelling east? i always thought it came the other way,3
7422329569190874398,7422346064324674347,2024-10-05,Will Mia airport stay open?,3
7424686319395294470,7425294336408126214,2024-10-13,"oi gente, vim espalhar o evangelho.
Deus,eu te amo, sei que falhamos sempre mas me perdoe por todos meus pecados e assim me abençoe e todos q estão presente a mim e lendo esse evangelho comigo",3
7421965835071180062,7422051908523754282,2024-10-04,We went from the desert of Florida here in Venice to my sand won’t drain as fast as it was😳😳😳😭,3
7429449694222257451,7429477267808994078,2024-10-24,THE DOKI DOKI SONG IN THE BACK..,2
7425693857322437921,7429099360045318945,2024-10-23,doar v a vizitat Tzanca al nostru😅,2
7431682739750980895,7431692034873967403,2024-10-30,He’s so relieved 😭♥️,2
7431682739750980895,7431742551323738911,2024-10-31,Rescues always know when they are saved. They are so grateful. He will sleep so good tonight knowing he is home.,2
7423940143821770026,7423988284580348714,2024-10-10,preach!!! need more like you!,2
7426152352123489582,7426489241070699307,2024-10-16,Thank Yall for all the hard work your doing for Florida,2
7425693857322437921,7443765397263926071,2024-12-02,When was this?,2
7434114550036925742,7435859476904035102,2024-11-11,he was fighting for us the whole time literally,2
7426152352123489582,7426177207883989791,2024-10-16,Thank you sirs! You are GREATLY appreciated! I am sure the kitties 🐱 appreciate you as well! 😂,2
7434114550036925742,7434497741164675882,2024-11-07,I CPUKDNT FIND YOUR ACC I TBOUGHT YOU BLOCKED ME 😭,2
7428278166558493983,7428370842117997320,2024-10-21,"It wasn’t just America, I’m in Australia & saw this as it happened too… So happy for Trooper! Thank you Amber and Orlando. I just hope now that all the other animals left have the same happy ending",2
7429449694222257451,7429698669110739715,2024-10-25,OMG AND DAMN TAEIL. IM SHOCKED 2024 IS CRAZY AF,2
7423940143821770026,7424668596947108615,2024-10-11,I live in Australia and our government is exactly the same in disasters. Give millions to overseas and themselves but the people absolutely nothing. It's discusting.,2
