aweme_id,cid,create_time,text,reply_comment_total
7277963002773556522,7278455795510592286,2023-09-14,honey and your son so adorable 💙💜,3
7279445468688567598,7279449215393153834,2023-09-16,😂😂😂 if she needed a ride to pull up on her man just say thatttttt!,3
7278723481032756513,7278935391998149378,2023-09-15,that is not a kind of tsunamis but look like as a bomb explosion.,3
7279445468688567598,7279648391943815979,2023-09-17,Tokyo said this my car now lol,3
7279445468688567598,7279448666016105258,2023-09-16,🤣🤣 not my girl Tokyo acting up,3
7282609593287593248,7285953381217501984,2023-10-04,that's japan 💀☠️☠️☠️,3
7273620466760305963,7273685213812278062,2023-09-01,This has GYAAAAAT to be my favorite video on TT.,3
7280736939672718634,7281048976035857195,2023-09-21,Pop the plugs out and change the fluids it’ll run,3
7271051377613212971,7271652246990078766,2023-08-26,CMON JUST TILT A LIL TO ORLANDO 🙏,3
7277216107105307950,7278676645829428010,2023-09-14,🤣🤣🤣.... but leave that baby alone,3
7272389824391269674,7273040397746701089,2023-08-30,What's happening now ??,3
7271051377613212971,7271445658154287914,2023-08-26,"Better not come Friday, I tryna go to Hollywood 💀",3
7293469706407677214,7293471838058038058,2023-10-24,Wtf give them there bus back damit,3
7277216107105307950,7280837292779701034,2023-09-20,OMG….I can’t!😂😂😂,3
7271051377613212971,7271062768346235690,2023-08-25,less gooo no school for a week???,3
7288021537909787937,7288239984560374534,2023-10-10,vous prier q cela arrive faisons attention avec Faux information,3
7271643255589080362,7271652632488395562,2023-08-26,here from Punta Gorda. happy to have some rain but that's all we are accepting thus season 🤣,3
7271643255589080362,7271720457459843883,2023-08-26,HURRICANE PARTY!!,3
7286175230114975009,7305968212674708230,2023-11-27,Kya ya such ha🤔,3
7277216107105307950,7277230500087644974,2023-09-10,Love him,3
7285526647867034912,7354916626838848261,2024-04-07,esas casas son es de cartóncito,3
7277963002773556522,7277989344323830570,2023-09-12,doing hus job,2
7271643255589080362,7271651853811581738,2023-08-26,I’m in Lake City-we are likely to be in the cone right???,2
7272071106490600747,7273098576111715104,2023-08-30,"We have vacationed in Florida, four times now we had Ian last year Disney World I love your beautiful country",2
7282930375540608289,7282951786318693166,2023-09-26,This sis the 2011 Japan tsunami.,2
7286175230114975009,7305475949716898565,2023-11-25,may Allha protect that humans 🥺,2
7284407922543643936,7285332070104613675,2023-10-02,So scary 🙏🙏🙏,2
7286557451015425313,7287230701463274246,2023-10-07,qofka duubaaya musiibada maka nabad qabaa😳😭,2
7273191672803101994,7273655883429905195,2023-09-01,"I imagine even when on vacation a President is working, it’s a job you don’t get to turn off.",2
7273191672803101994,7273266539397366559,2023-08-31,I bet they let Fox News ask questions just so they can clown them every single time on the record.,2
7277963002773556522,7278273994405774110,2023-09-13,Aww how cute 😍 🥰❤️,2
7277963002773556522,7278819201417495327,2023-09-15,This is too cute!!!💚💚,2
