aweme_id,cid,create_time,text,reply_comment_total
7151334610167794950,7158764545040433926,2022-10-26,c'è qualcuno che ha l'ansia???,8
7145493259815603461,7146742195444843269,2022-09-24,WHATTTT YALL AGREE W HER we 10000% damage this planet there’s not supposed to be concrete buildings and smoke stacks all over the world,7
7152250702553779462,7152610286922400517,2022-10-09,THEY ARE EVERYWHERE,7
7146396688104590634,7147527978016621339,2022-09-26,2022: the world is kinda actually underwater (trial),7
7149209471833820462,7149437543233979142,2022-10-01,This has to be one of the craziest I’ve seen 😳😳😧,7
7145493259815603461,7146666892378833669,2022-09-23,"no the vast majority don't, those who want to retain there funding do",7
7155163691657350405,7155395864848319237,2022-10-17,"do people realise that Aileen Getty, the granddaughter of the Getty Oil founder is the founder of don't stop oil 😂😂😂😂",7
7153721007835008298,7155766898939331333,2022-10-18,Was passiert mit mir wenn ich in das Wasser falle?,7
7147314461160819995,7147543324529640219,2022-09-26,yung SIERRA MADRE ginawa nya na ung part nya na maging ligtas tayo lalo na sa part ng luzon sana ung mga tao gawin din lahat para mapangalagaan ung+,7
7145493259815603461,7146727675306328874,2022-09-23,"the ozone layer, global warming, climate change blah blah blah. I agree with her.",7
7149209471833820462,7149601679553446662,2022-10-01,"Unfassbar wie viel Wasser der mitbringt! Sowas passiert da fast jedes Jahr, keine hat #staywithUSA im Status.",7
7150168141916540166,7150342075744928517,2022-10-03,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼godbless them all .please dmt give up .🥰🥰🥰🥰🥰🥰🥰🥰save our planet,7
7145640089220222254,7145648064329859883,2022-09-21,Ummm I lived in California many years we have survived 7.5 earthquakes because we have reinforced our structures soooo yeah,7
7144904794828737838,7145082311389037317,2022-09-19,Our winters in Scotland have been more mild in recent years,7
7149209471833820462,7149467117683245830,2022-10-01,"People from Scotland looking at this thinking ""that's just Big coat weather""",7
7148609970748198190,7148904468606714629,2022-09-29,Plot twist: every time we predict the right date for end time it has to be rescheduled 😂,7
7146396688104590634,7146425740098896683,2022-09-23,Making climate change out to be something to not be concerned about is a dangerous thing man.,6
7147939302440291627,7148096510721737514,2022-09-27,Just pause it,6
7146396688104590634,7146419280822125358,2022-09-23,how long did this take 🤣,6
7145640089220222254,7145815867117224750,2022-09-21,Is like something is controlling the weather,6
7143344050417077509,7161088332793250565,2022-11-01,Wielka Woda sezon 2 trailer,6
